"guide","dataset","product","table","variable","description","metadata_source","source_type","observed_in_generated_register"
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","PYMTAMT","Amount of the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","PYMTIDNTFR","Unique identifier for payments","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","PYMTRQSTCRTDDT","Date the payment claim was lodged","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","PYMTRQSTSUPPCATNM","Support category for the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","PYMTRQSTSUPPITEMQTY","Number of units included in the payment request","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","PYMTSTS","Status of the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","RBAPYMTCLRDDT","Date the payment claim was cleared","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","RBAPYMTSENTDT","Date the payment was sent","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","REGPRVDRID","Provider identification number (a single abn can have multple provider ids) which is recorded against the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","RGSTRTNGRPNM","Registration group for the provider in the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","SRCSYSTMDT","Reporting date","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","SRVCBKNGREFNMBR","Service booking reference number","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","SUPPCLASS","Support class type for the payment provided","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","SUPPENDDTADJ","End date of the paid support","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","SUPPITEMDESC","Description of the support item type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","SUPPITEMNMBR","Identification number of the support item type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","SUPPSTRTDTADJ","Start date of the paid support","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","SYNTHETIC_AEUID","Synthetic MADIP Person ID","inst/plida_metadata/variables.csv","PLIDA metadata",TRUE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2017_4","TAXAMT","The amount of tax included in the payment transaction","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","CLAIMTYPDESC","Description of the claim type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","FY_CLAIM","Financial year of the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","MGTTYPDESC","Type of service booking. possible values: plan = plan managed agreement agency = standard service booking self = self managed agreement","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","PLANNMBR","Identification number for plan for which goal was made against","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","PMTRQSTPRVDR_BN","","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","PRVDR_BN","","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","PYMTAMT","Amount of the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","PYMTIDNTFR","Unique identifier for payments","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","PYMTRQSTCRTDDT","Date the payment claim was lodged","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","PYMTRQSTSUPPCATNM","Support category for the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","PYMTRQSTSUPPITEMQTY","Number of units included in the payment request","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","PYMTSTS","Status of the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","RBAPYMTCLRDDT","Date the payment claim was cleared","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","RBAPYMTSENTDT","Date the payment was sent","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","REGPRVDRID","Provider identification number (a single abn can have multple provider ids) which is recorded against the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","RGSTRTNGRPNM","Registration group for the provider in the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","SRCSYSTMDT","Reporting date","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","SRVCBKNGREFNMBR","Service booking reference number","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","SUPPCLASS","Support class type for the payment provided","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","SUPPENDDTADJ","End date of the paid support","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","SUPPITEMDESC","Description of the support item type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","SUPPITEMNMBR","Identification number of the support item type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","SUPPSTRTDTADJ","Start date of the paid support","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","SYNTHETIC_AEUID","Synthetic MADIP Person ID","inst/plida_metadata/variables.csv","PLIDA metadata",TRUE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_1","TAXAMT","The amount of tax included in the payment transaction","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","CLAIMTYPDESC","Description of the claim type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","FY_CLAIM","Financial year of the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","MGTTYPDESC","Type of service booking. possible values: plan = plan managed agreement agency = standard service booking self = self managed agreement","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","PLANNMBR","Identification number for plan for which goal was made against","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","PMTRQSTPRVDR_BN","","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","PRVDR_BN","","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","PYMTAMT","Amount of the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","PYMTIDNTFR","Unique identifier for payments","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","PYMTRQSTCRTDDT","Date the payment claim was lodged","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","PYMTRQSTSUPPCATNM","Support category for the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","PYMTRQSTSUPPITEMQTY","Number of units included in the payment request","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","PYMTSTS","Status of the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","RBAPYMTCLRDDT","Date the payment claim was cleared","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","RBAPYMTSENTDT","Date the payment was sent","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","REGPRVDRID","Provider identification number (a single abn can have multple provider ids) which is recorded against the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","RGSTRTNGRPNM","Registration group for the provider in the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","SRCSYSTMDT","Reporting date","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","SRVCBKNGREFNMBR","Service booking reference number","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","SUPPCLASS","Support class type for the payment provided","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","SUPPENDDTADJ","End date of the paid support","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","SUPPITEMDESC","Description of the support item type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","SUPPITEMNMBR","Identification number of the support item type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","SUPPSTRTDTADJ","Start date of the paid support","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","SYNTHETIC_AEUID","Synthetic MADIP Person ID","inst/plida_metadata/variables.csv","PLIDA metadata",TRUE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_2","TAXAMT","The amount of tax included in the payment transaction","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","CLAIMTYPDESC","Description of the claim type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","FY_CLAIM","Financial year of the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","MGTTYPDESC","Type of service booking. possible values: plan = plan managed agreement agency = standard service booking self = self managed agreement","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","PLANNMBR","Identification number for plan for which goal was made against","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","PMTRQSTPRVDR_BN","","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","PRVDR_BN","","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","PYMTAMT","Amount of the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","PYMTIDNTFR","Unique identifier for payments","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","PYMTRQSTCRTDDT","Date the payment claim was lodged","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","PYMTRQSTSUPPCATNM","Support category for the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","PYMTRQSTSUPPITEMQTY","Number of units included in the payment request","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","PYMTSTS","Status of the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","RBAPYMTCLRDDT","Date the payment claim was cleared","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","RBAPYMTSENTDT","Date the payment was sent","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","REGPRVDRID","Provider identification number (a single abn can have multple provider ids) which is recorded against the payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","RGSTRTNGRPNM","Registration group for the provider in the recorded payment","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"ndis","NDIS","madipge-ndis-exp-d-payments-13-current","ndis_payments_2018_3","SRCSYSTMDT","Reporting date","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
